BATCH CONVERSION REPORT
Generated:,2025-12-29 15:43:59
Source:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1
Output:,C:\Projects\FRAMEWORK_PARSER\PLC_410D1_Parsed

=== SUMMARY ===
Total Files Discovered:,1209
Files Processed:,1077
Successful Conversions:,1070
Failed Conversions:,0
Validation Errors (??? found):,7
Skipped (Non-XML/Unsupported):,132
Overall Success Rate:,99.4%
Total Processing Time:,10.2s
Average Time per File:,0.00s

=== FILE TYPE DISTRIBUTION ===
File Type,Total,Success,Failed,Validation Errors,Skipped,Success Rate
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Clear_GAP.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Clear_GAP.scl,scl_copy,SUCCESS,0.00,3529,3529,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Pop.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Pop.scl,scl_copy,SUCCESS,0.00,1784,1784,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Push_to_Bottom.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Push_to_Bottom.scl,scl_copy,SUCCESS,0.00,2388,2388,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Push_to_Top.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\0_FUN\PROD_item_Push_to_Top.scl,scl_copy,SUCCESS,0.00,2593,2593,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_CalcData_Msg100.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_CalcData_Msg100.scl,scl_copy,SUCCESS,0.00,2701,2701,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_CanGoinProduction.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_CanGoinProduction.scl,scl_copy,SUCCESS,0.00,1458,1458,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_IDP_Duplicate.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_IDP_Duplicate.scl,scl_copy,SUCCESS,0.00,1414,1414,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_MES_Order_ValueLimit.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_MES_Order_ValueLimit.scl,scl_copy,SUCCESS,0.00,4668,4668,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_Mismatch_PPrf.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_Mismatch_PPrf.scl,scl_copy,SUCCESS,0.00,1850,1850,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_O_Can_be_Deleted.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_Check_O_Can_be_Deleted.scl,scl_copy,SUCCESS,0.00,3448,3448,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_item_GetData.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_item_GetData.scl,scl_copy,SUCCESS,0.00,4483,4483,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_To_Prod_items_small.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\0_GEN\Prod_Item_To_Prod_items_small.scl,scl_copy,SUCCESS,0.00,1275,1275,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\1_O_ACT - ORDINE_IN_LAVORO\0_FUN\Prod_O_ACT_Pop.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\1_O_ACT - ORDINE_IN_LAVORO\0_FUN\Prod_O_ACT_Pop.scl,scl_copy,SUCCESS,0.00,260,260,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\1_O_ACT - ORDINE_IN_LAVORO\0_FUN\Prod_O_ACT_Push.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\1_O_ACT - ORDINE_IN_LAVORO\0_FUN\Prod_O_ACT_Push.scl,scl_copy,SUCCESS,0.00,1875,1875,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\3_O_ENDING - ORDINI IN VIA DI COMPLETAMENTO\Prod_O_ENDING_Pop_&_O_OUT_Push.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\3_O_ENDING - ORDINI IN VIA DI COMPLETAMENTO\Prod_O_ENDING_Pop_&_O_OUT_Push.scl,scl_copy,SUCCESS,0.00,2204,2204,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\3_O_ENDING - ORDINI IN VIA DI COMPLETAMENTO\Prod_O_ENDING_Pop_&_O_TODO_Push.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\3_O_ENDING - ORDINI IN VIA DI COMPLETAMENTO\Prod_O_ENDING_Pop_&_O_TODO_Push.scl,scl_copy,SUCCESS,0.00,2095,2095,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\97_PPRG\PPrf_PrgNo_LookUp_From_Name.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\97_PPRG\PPrf_PrgNo_LookUp_From_Name.scl,scl_copy,SUCCESS,0.00,1018,1018,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\98_TRK\PTrk_CheckPresence_O_ID_FAST.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\98_TRK\PTrk_CheckPresence_O_ID_FAST.scl,scl_copy,SUCCESS,0.00,1389,1389,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\98_TRK\PTrk_Single_Item_Update.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\00_Production_Data\0_FUN\98_TRK\PTrk_Single_Item_Update.scl,scl_copy,SUCCESS,0.00,2033,2033,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Sum_Update.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Sum_Update.scl,scl_copy,SUCCESS,0.00,4902,4902,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG131.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG131.scl,scl_copy,SUCCESS,0.00,2873,2873,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG431_BTRK.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG431_BTRK.scl,scl_copy,SUCCESS,0.00,2479,2479,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG431_PTRK.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\FUN\Prod_O_Counters_Update_Push_MSG431_PTRK.scl,scl_copy,SUCCESS,0.00,2516,2516,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_Delete.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_Delete.scl,scl_copy,SUCCESS,0.00,6296,6296,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_GOOD.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_GOOD.scl,scl_copy,SUCCESS,0.00,2943,2943,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_GOOD_R.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_GOOD_R.scl,scl_copy,SUCCESS,0.00,3473,3473,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_NG_R.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_NG_R.scl,scl_copy,SUCCESS,0.00,3728,3728,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_TOCHECK.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Beam_TOCHECK.scl,scl_copy,SUCCESS,0.00,2466,2466,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_Delete.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_Delete.scl,scl_copy,SUCCESS,0.00,4628,4628,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_GOOD.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_GOOD.scl,scl_copy,SUCCESS,0.00,2955,2955,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_GOOD_R.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_GOOD_R.scl,scl_copy,SUCCESS,0.00,3596,3596,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_NG.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_NG.scl,scl_copy,SUCCESS,0.00,3467,3467,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_NG_R.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_NG_R.scl,scl_copy,SUCCESS,0.00,3739,3739,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_TOCHECK.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Counters_Update_Part_TOCHECK.scl,scl_copy,SUCCESS,0.00,2491,2491,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Status_Update.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\01_Orders\Prod_O_Status_Update.scl,scl_copy,SUCCESS,0.00,17933,17933,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\FUN\Prod_Check_Aut_SetUp.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\FUN\Prod_Check_Aut_SetUp.scl,scl_copy,SUCCESS,0.00,965,965,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\FUN\Prod_Check_Man_SetUp.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\FUN\Prod_Check_Man_SetUp.scl,scl_copy,SUCCESS,0.00,804,804,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\Prod_SetUp_Mng_Vrs2.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\02_Setup\Prod_SetUp_Mng_Vrs2.scl,scl_copy,SUCCESS,0.00,20162,20162,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_HALTED_Case_Op_FB.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_HALTED_Case_Op_FB.scl,scl_copy,SUCCESS,0.00,541,541,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_HALTED_Case_W_A_FB.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_HALTED_Case_W_A_FB.scl,scl_copy,SUCCESS,0.00,1771,1771,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_Halted_String.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_Halted_String.scl,scl_copy,SUCCESS,0.00,3210,3210,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_O_Update_Stato_Fine_Sospensione_Push_MSG311.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_O_Update_Stato_Fine_Sospensione_Push_MSG311.scl,scl_copy,SUCCESS,0.00,5380,5380,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_O_Update_Stato_Inizio_Sospensione_Push_MSG310.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\0_FUN\Prod_O_Update_Stato_Inizio_Sospensione_Push_MSG310.scl,scl_copy,SUCCESS,0.00,6230,6230,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\Prod_Update_Stato_Sospensioni_Mng.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\03_Sospensioni\Prod_Update_Stato_Sospensioni_Mng.scl,scl_copy,VALIDATION_ERROR,0.00,11581,11581,PLACEHOLDER_ERROR,Contains 2 '???' placeholder(s),True,2,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\FUN\Prod_O_Update_Stato_Pacco_Preparazione_Push_MSG201.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\FUN\Prod_O_Update_Stato_Pacco_Preparazione_Push_MSG201.scl,scl_copy,SUCCESS,0.00,2485,2485,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\FUN\Prod_O_Update_Stato_Pacco_Uscita_Push_MSG211.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\FUN\Prod_O_Update_Stato_Pacco_Uscita_Push_MSG211.scl,scl_copy,SUCCESS,0.00,2452,2452,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\Prod_O_Update_Stato_Pacchi_Mng.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\04_Pacchi\Prod_O_Update_Stato_Pacchi_Mng.scl,scl_copy,SUCCESS,0.00,5670,5670,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\05_Slow_Stop_Ricondizionamento\Prod_O_Part_Recondition.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\05_Slow_Stop_Ricondizionamento\Prod_O_Part_Recondition.scl,scl_copy,SUCCESS,0.00,864,864,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\06_Slow_Stop_Parti_Ordine_Completate\Prod_O_Parts_Complete.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\06_Slow_Stop_Parti_Ordine_Completate\Prod_O_Parts_Complete.scl,scl_copy,SUCCESS,0.00,990,990,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\07_Pulizia_O_ENDING\Prod_O_ENDING_Clean.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\07_Pulizia_O_ENDING\Prod_O_ENDING_Clean.scl,scl_copy,SUCCESS,0.00,7250,7250,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\08_Materiale_To_GO\Prod_Material_To_Go_Mng.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\08_Materiale_To_GO\Prod_Material_To_Go_Mng.scl,scl_copy,SUCCESS,0.00,5434,5434,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Assign_MES_ID.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Assign_MES_ID.scl,scl_copy,SUCCESS,0.00,968,968,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_AspoInCarico_Can_be_Delete.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_AspoInCarico_Can_be_Delete.scl,scl_copy,SUCCESS,0.00,1177,1177,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_AspoInCarico_Can_be_Write.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_AspoInCarico_Can_be_Write.scl,scl_copy,SUCCESS,0.00,1732,1732,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_Provino_Can_be_Add.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_Item_Check_Provino_Can_be_Add.scl,scl_copy,SUCCESS,0.00,1893,1893,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_item_GetData_By_C_ID.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\FUN\Coil_item_GetData_By_C_ID.scl,scl_copy,SUCCESS,0.00,2075,2075,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\Prod_Coils_Mng.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\Prod_Coils_Mng.scl,scl_copy,SUCCESS,0.00,16924,16924,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG411_Update_Coil_Aspo_In_Linea.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG411_Update_Coil_Aspo_In_Linea.scl,scl_copy,SUCCESS,0.00,5139,5139,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG413_Update_Coil_Aspo_In_Carico.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG413_Update_Coil_Aspo_In_Carico.scl,scl_copy,SUCCESS,0.00,5763,5763,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG423_Update_Coil_Taglio_Finale.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG423_Update_Coil_Taglio_Finale.scl,scl_copy,SUCCESS,0.00,2736,2736,,,False,0,2025-12-29 15:43:58
C:\Projects\FRAMEWORK_PARSER\PLC_410D1\Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG431_Update_Scarto_Fine_Lamiera.scl,Software units\30_Prod_and_MES_and_LOG\Program blocks\301_Production_Managment\10_Coils_Mng\PUSH\Push_MSG431_Update_Scarto_Fine_Lamiera.scl,scl_copy,SUCCESS,0.00,2425,2425,,,False,0,2025-12-29 15:43:58
